workerid,rt,trial_type,actual_utterance,name,refexp,gender,num_objects,object,effect,actual_cause,object_level,targetpos,stimtype,slider_id,quantifier,actual_effect_question,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,11686,cause_effect_prior,"""Pretty normal.""",Patrick,NA,M,15,candles,exploded,Patrick lit  15 candles.,object_low,NA,NA,lower_half,short_filler,How many candles exploded?,lit __,0,M,15,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,11686,cause_effect_prior,"""Pretty normal.""",Patrick,NA,M,15,candles,exploded,Patrick lit  15 candles.,object_low,NA,NA,upper_half,short_filler,How many candles exploded?,lit __,0,M,15,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,11686,cause_effect_prior,"""Pretty normal.""",Patrick,NA,M,15,candles,exploded,Patrick lit  15 candles.,object_low,NA,NA,all,short_filler,How many candles exploded?,lit __,0,M,15,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,7714,cause_effect_prior,"""All of the banana peels decomposed.""",Ruth,NA,F,15,banana peels,decomposed,Ruth put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,none,All,How many banana peels decomposed?,put __ in a compost pile for a month,0,M,16,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,7714,cause_effect_prior,"""All of the banana peels decomposed.""",Ruth,NA,F,15,banana peels,decomposed,Ruth put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,lower_half,All,How many banana peels decomposed?,put __ in a compost pile for a month,0,M,16,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,7714,cause_effect_prior,"""All of the banana peels decomposed.""",Ruth,NA,F,15,banana peels,decomposed,Ruth put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,upper_half,All,How many banana peels decomposed?,put __ in a compost pile for a month,0,M,16,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,7714,cause_effect_prior,"""All of the banana peels decomposed.""",Ruth,NA,F,15,banana peels,decomposed,Ruth put  15 banana peels  in a compost pile for a month.,object_high,NA,NA,all,All,How many banana peels decomposed?,put __ in a compost pile for a month,1,M,16,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,6782,cause_effect_prior,"""Some of the notebooks landed flat.""",Nancy,NA,F,15,notebooks,landed flat,Nancy tossed  15 notebooks.,object_low,NA,NA,none,Some,How many notebooks landed flat?,tossed __,0,M,17,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,6782,cause_effect_prior,"""Some of the notebooks landed flat.""",Nancy,NA,F,15,notebooks,landed flat,Nancy tossed  15 notebooks.,object_low,NA,NA,lower_half,Some,How many notebooks landed flat?,tossed __,0.58,M,17,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,6782,cause_effect_prior,"""Some of the notebooks landed flat.""",Nancy,NA,F,15,notebooks,landed flat,Nancy tossed  15 notebooks.,object_low,NA,NA,upper_half,Some,How many notebooks landed flat?,tossed __,0.38,M,17,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,6782,cause_effect_prior,"""Some of the notebooks landed flat.""",Nancy,NA,F,15,notebooks,landed flat,Nancy tossed  15 notebooks.,object_low,NA,NA,all,Some,How many notebooks landed flat?,tossed __,0,M,17,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5264,cause_effect_prior,"""Some of the hats blew away.""",Stephanie,NA,F,15,hats,blew away,Stephanie left  15 hats  on a table on a windy day.,object_mid,NA,NA,none,Some,How many hats blew away?,left __ on a table on a windy day,0,M,18,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5264,cause_effect_prior,"""Some of the hats blew away.""",Stephanie,NA,F,15,hats,blew away,Stephanie left  15 hats  on a table on a windy day.,object_mid,NA,NA,lower_half,Some,How many hats blew away?,left __ on a table on a windy day,0.59,M,18,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5264,cause_effect_prior,"""Some of the hats blew away.""",Stephanie,NA,F,15,hats,blew away,Stephanie left  15 hats  on a table on a windy day.,object_mid,NA,NA,upper_half,Some,How many hats blew away?,left __ on a table on a windy day,0.34,M,18,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5264,cause_effect_prior,"""Some of the hats blew away.""",Stephanie,NA,F,15,hats,blew away,Stephanie left  15 hats  on a table on a windy day.,object_mid,NA,NA,all,Some,How many hats blew away?,left __ on a table on a windy day,0,M,18,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5914,cause_effect_prior,"""Some of the rocks burnt.""",Michelle,NA,F,15,rocks,burnt,Michelle threw  15 rocks  into a fire.,object_low,NA,NA,none,Some,How many rocks burnt?,threw __ into a fire,0,M,19,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5914,cause_effect_prior,"""Some of the rocks burnt.""",Michelle,NA,F,15,rocks,burnt,Michelle threw  15 rocks  into a fire.,object_low,NA,NA,lower_half,Some,How many rocks burnt?,threw __ into a fire,0.59,M,19,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5914,cause_effect_prior,"""Some of the rocks burnt.""",Michelle,NA,F,15,rocks,burnt,Michelle threw  15 rocks  into a fire.,object_low,NA,NA,upper_half,Some,How many rocks burnt?,threw __ into a fire,0.39,M,19,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5914,cause_effect_prior,"""Some of the rocks burnt.""",Michelle,NA,F,15,rocks,burnt,Michelle threw  15 rocks  into a fire.,object_low,NA,NA,all,Some,How many rocks burnt?,threw __ into a fire,0,M,19,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5455,cause_effect_prior,"""All of the cakes stuck to the wall.""",Donald,NA,M,15,cakes,stuck to the wall,Donald threw  15 cakes  against a wall.,object_mid,NA,NA,none,All,How many cakes stuck to the wall?,threw __ against a wall,0,M,20,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5455,cause_effect_prior,"""All of the cakes stuck to the wall.""",Donald,NA,M,15,cakes,stuck to the wall,Donald threw  15 cakes  against a wall.,object_mid,NA,NA,lower_half,All,How many cakes stuck to the wall?,threw __ against a wall,0,M,20,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5455,cause_effect_prior,"""All of the cakes stuck to the wall.""",Donald,NA,M,15,cakes,stuck to the wall,Donald threw  15 cakes  against a wall.,object_mid,NA,NA,upper_half,All,How many cakes stuck to the wall?,threw __ against a wall,0,M,20,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,5455,cause_effect_prior,"""All of the cakes stuck to the wall.""",Donald,NA,M,15,cakes,stuck to the wall,Donald threw  15 cakes  against a wall.,object_mid,NA,NA,all,All,How many cakes stuck to the wall?,threw __ against a wall,1,M,20,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,4147,cause_effect_prior,"""Some of the shirts ripped.""",John,NA,M,15,shirts,ripped,John used  15 shirts  as dog toys.,object_mid,NA,NA,none,Some,How many shirts ripped?,used __ as dog toys,0,M,21,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,4147,cause_effect_prior,"""Some of the shirts ripped.""",John,NA,M,15,shirts,ripped,John used  15 shirts  as dog toys.,object_mid,NA,NA,lower_half,Some,How many shirts ripped?,used __ as dog toys,0.58,M,21,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,4147,cause_effect_prior,"""Some of the shirts ripped.""",John,NA,M,15,shirts,ripped,John used  15 shirts  as dog toys.,object_mid,NA,NA,upper_half,Some,How many shirts ripped?,used __ as dog toys,0.32,M,21,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
0,4147,cause_effect_prior,"""Some of the shirts ripped.""",John,NA,M,15,shirts,ripped,John used  15 shirts  as dog toys.,object_mid,NA,NA,all,Some,How many shirts ripped?,used __ as dog toys,0,M,21,English,2,Male,30,,Yes,2,Windows,768,1360,Chrome,3MG8450X2N9X86GFFAWG9YPNB5GUPU,3P23GFB3B7NTC1D232T7OU92V01DB6,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.70,Tue Feb 17 06:26:22 PST 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Mar 19 07:26:22 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3MG8450X2N9X86GFFAWG9YPNB5GUPU,3IJXV6UZ1XIGXCZOONGTJAXCAQBRI6,0,Submitted,Tue Feb 17 23:09:37 PST 2015,Tue Feb 17 06:26:31 PST 2015,Tue Feb 17 06:29:37 PST 2015,,,,,,[],{},2.9135333333333335
