workerid,Item,response
216,stuck to the wall cakes,0
216,exploded gas tanks,15
216,popped bubbles,15
216,melted crayons,15
216,broke logs,15
216,beeped houses,0
216,lit up computers,15
216,were green strawberries,0
216,decomposed soda cans,0
216,honked taxi drivers,13
216,had the letter Z in them novels,15
216,fell down shelves,3
216,rhymed poems,12
216,flashed webcams,15
216,laughed comedians,11
216,ripped books,15
216,stuck sequins,10
216,ran out of batteries phones,15
217,rolled toy cars,15
217,melted pencils,0
217,rhymed poems,15
217,laughed kids,15
217,were green bananas,8
217,popped bubbles,15
217,ripped shoes,15
217,exploded fireworks,15
217,got stained white carpets,15
217,ran out of batteries phones,8
217,dissolved carrots,0
217,fell down shelves,8
217,reflected the sunlight phone screens,15
217,froze chocolate bars,15
217,blew away backpacks,0
217,stopped bicycles,15
217,decomposed pinecones,15
217,honked bus drivers,15
217,stuck stickers,15
217,stuck to the wall baseballs,0
217,ate the seeds dogs,0
217,broke logs,8
217,burnt rocks,0
217,flashed webcams,8
217,sank balloons,0
217,exploded eggs,8
217,beeped houses,0
217,lit up computers,15
217,landed flat coins,15
217,had the letter Z in them birthday cards,8
218,burnt rocks,0
218,landed flat coins,15
218,rolled wheelchairs,15
218,exploded CDs,5
218,laughed kids,9
218,melted ice cubes,15
218,blew away napkins,15
218,decomposed banana peels,15
218,stuck beads,15
218,sank balloons,0
218,ran out of batteries laptops,15
218,popped balloons,15
218,broke logs,2
218,ripped shirts,14
218,stuck to the wall pieces of gum,2
218,got stained white tablecloths,15
218,honked bus drivers,14
218,were green bananas,0
218,reflected the sunlight phone screens,15
218,fell down card towers,15
218,exploded gas tanks,8
218,rhymed songs,11
218,stopped cars,0
218,flashed webcams,0
218,dissolved sugar cubes,13
218,had the letter Z in them birthday cards,2
218,lit up cd-players,15
218,froze bottles of hand soap,0
218,ate the seeds dogs,13
218,beeped houses,3
219,stopped bicycles,15
219,melted ice cubes,15
219,froze chocolate bars,15
219,exploded gas tanks,15
219,burnt rocks,3
219,exploded eggs,15
219,stuck to the wall pieces of gum,15
219,laughed comedians,7
219,were green bananas,5
219,rolled shopping carts,15
219,landed flat pancakes,12
219,reflected the sunlight diamonds,15
219,popped eggs,15
219,fell down card towers,15
219,dissolved carrots,1
219,ate the seeds dogs,3
219,got stained white carpets,15
219,stuck stickers,15
219,rhymed songs,14
219,ripped books,11
219,broke sunglasses,15
219,decomposed soda cans,9
219,lit up flashlights,13
219,honked bus drivers,12
219,blew away hats,10
219,beeped houses,0
219,flashed cameras,8
219,had the letter Z in them birthday cards,2
219,sank marbles,15
219,ran out of batteries bike lights,5
220,stuck to the wall pieces of gum,9
220,reflected the sunlight diamonds,15
220,had the letter Z in them love notes,6
220,exploded gas tanks,15
220,blew away napkins,15
220,burnt rocks,15
220,sank cups,15
220,got stained white carpets,10
220,melted pencils,0
220,honked bus drivers,15
220,stuck sequins,15
220,stopped cars,15
220,froze bottles of hand soap,15
220,laughed comedians,12
220,rhymed limericks,15
220,landed flat pancakes,11
220,dissolved carrots,7
220,were green bananas,6
220,ripped shoes,15
220,fell down block towers,15
220,ate the seeds butterflies,15
220,exploded eggs,15
220,flashed phones,10
220,broke logs,15
220,lit up computers,15
220,ran out of batteries bike lights,15
220,decomposed soda cans,0
220,beeped old cars,8
220,popped eggs,0
220,rolled wheelchairs,15
221,ran out of batteries bike lights,9
221,decomposed banana peels,11
221,ripped shoes,9
221,burnt books,11
221,had the letter Z in them birthday cards,8
221,laughed kids,12
221,rhymed poems,6
221,beeped old cars,8
221,popped eggs,14
221,exploded CDs,15
221,were green bananas,8
221,honked taxi drivers,7
221,melted pencils,5
221,landed flat pancakes,11
221,flashed cameras,9
221,dissolved oreos,13
221,stuck sequins,12
221,stopped bicycles,11
221,sank balloons,2
221,lit up computers,15
221,stuck to the wall cakes,5
221,ate the seeds butterflies,9
221,froze berries,13
221,exploded candles,0
221,broke boxes,15
221,got stained white tablecloths,5
221,rolled shopping carts,12
221,fell down block towers,7
221,blew away backpacks,1
221,reflected the sunlight phone screens,15
222,exploded fireworks,12
222,popped bubbles,14
222,burnt matches,15
222,flashed webcams,11
222,stuck to the wall pieces of gum,9
222,rhymed limericks,6
222,were green bananas,5
222,landed flat notebooks,13
222,ripped shirts,6
222,laughed comedians,7
222,ran out of batteries laptops,14
222,fell down shelves,6
222,stuck stickers,12
222,got stained white shirts,15
222,dissolved oreos,8
222,froze bottles of hand soap,15
222,lit up cd-players,12
222,rolled shopping carts,11
222,melted ice cubes,15
222,ate the seeds dogs,7
222,stopped motorcycles,15
222,exploded eggs,8
222,broke logs,5
222,reflected the sunlight mirrors,12
222,blew away backpacks,1
222,sank balloons,4
222,decomposed pinecones,14
222,had the letter Z in them novels,11
222,beeped new cars,2
222,honked bicyclists,4
223,landed flat notebooks,7
223,broke boxes,8
223,melted ice cubes,9
223,honked bus drivers,5
223,popped eggs,8
223,beeped houses,8
223,ripped shoes,3
223,lit up cd-players,5
223,sank marbles,9
223,ate the seeds birds,8
223,reflected the sunlight mirrors,7
223,exploded CDs,11
223,rolled toy cars,9
223,got stained white carpets,15
223,stopped bicycles,9
223,blew away napkins,8
223,burnt books,9
223,exploded gas tanks,7
223,ran out of batteries phones,4
223,stuck to the wall pieces of gum,8
223,stuck stickers,6
223,laughed comedians,9
223,dissolved oreos,8
223,rhymed poems,12
223,had the letter Z in them novels,6
223,froze chocolate bars,9
223,flashed cameras,10
223,decomposed pinecones,11
223,fell down shelves,9
223,were green strawberries,8
224,got stained white shirts,15
224,froze bottles of hand soap,10
224,melted ice cubes,15
224,stuck sequins,9
224,flashed webcams,4
224,rolled wheelchairs,15
224,ripped shirts,10
224,dissolved oreos,15
224,fell down card towers,15
224,reflected the sunlight phone screens,15
224,lit up cd-players,9
224,popped balloons,15
224,broke logs,4
224,sank balloons,0
224,exploded eggs,5
224,ate the seeds butterflies,4
224,exploded candles,0
224,rhymed poems,5
224,stuck to the wall baseballs,0
224,beeped houses,0
224,stopped motorcycles,15
224,ran out of batteries phones,11
224,decomposed banana peels,15
224,blew away backpacks,0
224,were green strawberries,7
224,had the letter Z in them novels,15
224,landed flat notebooks,8
224,honked taxi drivers,5
224,laughed lawyers,11
224,burnt books,11
225,got stained white carpets,15
225,were green clovers,13
225,reflected the sunlight mirrors,15
225,flashed cameras,12
225,honked bus drivers,7
225,fell down shelves,3
225,rhymed songs,4
225,ripped shoes,10
225,ate the seeds dogs,15
225,exploded fireworks,13
225,blew away napkins,15
225,popped bubbles,15
225,sank cups,2
225,stopped motorcycles,15
225,lit up flashlights,12
225,decomposed pinecones,12
225,stuck sequins,13
225,broke boxes,10
225,exploded eggs,5
225,stuck to the wall cakes,4
225,rolled shopping carts,12
225,burnt matches,15
225,laughed kids,12
225,melted pencils,4
225,had the letter Z in them love notes,9
225,dissolved sugar cubes,15
225,froze bottles of hand soap,3
225,landed flat pancakes,15
225,beeped old cars,6
225,ran out of batteries phones,12
226,rhymed songs,3
226,fell down card towers,15
226,flashed webcams,15
226,stuck to the wall cakes,7
226,had the letter Z in them love notes,0
226,stuck stickers,15
226,honked bus drivers,13
226,laughed kids,9
226,lit up cd-players,15
226,ate the seeds dogs,0
226,exploded fireworks,15
226,blew away napkins,15
226,popped bubbles,15
226,rolled shopping carts,15
226,froze bottles of hand soap,4
226,stopped cars,15
226,were green strawberries,2
226,dissolved oreos,15
226,reflected the sunlight mirrors,15
226,burnt rocks,15
226,ripped books,15
226,broke boxes,11
226,sank marbles,15
226,exploded eggs,12
226,decomposed soda cans,0
226,beeped old cars,3
226,landed flat notebooks,12
226,melted crayons,15
226,ran out of batteries phones,13
226,got stained white carpets,15
227,froze chocolate bars,12
227,dissolved sugar cubes,6
227,rhymed limericks,7
227,stuck to the wall cakes,3
227,flashed cameras,14
227,were green bananas,4
227,popped balloons,15
227,landed flat coins,11
227,broke logs,4
227,reflected the sunlight mirrors,10
227,burnt books,14
227,ate the seeds dogs,4
227,melted crayons,11
227,decomposed banana peels,15
227,got stained white carpets,15
227,stuck sequins,10
227,exploded eggs,5
227,stopped motorcycles,15
227,exploded fireworks,13
227,honked bicyclists,10
227,rolled shopping carts,14
227,fell down card towers,15
227,laughed lawyers,9
227,blew away napkins,9
227,ripped shoes,7
227,lit up computers,14
227,sank balloons,0
227,ran out of batteries bike lights,11
227,beeped houses,8
227,had the letter Z in them love notes,6
228,froze berries,15
228,melted ice cubes,15
228,stopped cars,15
228,reflected the sunlight diamonds,15
228,laughed comedians,10
228,rhymed songs,12
228,blew away napkins,15
228,got stained white shirts,15
228,exploded candles,0
228,lit up flashlights,15
228,broke logs,7
228,ripped shoes,8
228,fell down shelves,10
228,sank cups,8
228,honked taxi drivers,15
228,exploded balls of tin foil,15
228,were green strawberries,2
228,dissolved carrots,0
228,stuck to the wall cakes,4
228,burnt rocks,2
228,popped balloons,15
228,stuck stickers,12
228,rolled toy cars,12
228,flashed phones,8
228,had the letter Z in them novels,8
228,decomposed pinecones,4
228,landed flat notebooks,10
228,ran out of batteries laptops,10
228,beeped old cars,0
228,ate the seeds birds,15
229,exploded eggs,15
229,froze berries,15
229,blew away napkins,15
229,burnt matches,15
229,fell down block towers,15
229,decomposed banana peels,15
229,reflected the sunlight diamonds,15
229,stopped cars,15
229,got stained white tablecloths,15
229,beeped old cars,8
229,rolled wheelchairs,15
229,were green strawberries,0
229,honked bicyclists,8
229,sank balloons,0
229,popped eggs,8
229,rhymed limericks,15
229,landed flat notebooks,15
229,broke logs,8
229,had the letter Z in them novels,14
229,stuck sequins,15
229,laughed comedians,12
229,melted crayons,14
229,stuck to the wall pieces of gum,8
229,ripped shoes,8
229,flashed phones,8
229,dissolved oreos,15
229,exploded gas tanks,12
229,ate the seeds birds,13
229,lit up cd-players,10
229,ran out of batteries laptops,10
230,melted ice cubes,11
230,stuck beads,10
230,froze chocolate bars,11
230,dissolved oreos,12
230,had the letter Z in them novels,11
230,ran out of batteries phones,10
230,laughed lawyers,8
230,lit up cd-players,11
230,popped eggs,5
230,reflected the sunlight diamonds,13
230,fell down shelves,10
230,flashed webcams,0
230,got stained white tablecloths,14
230,exploded candles,0
230,sank cups,1
230,burnt rocks,0
230,stopped motorcycles,14
230,decomposed pinecones,5
230,ripped shirts,12
230,were green strawberries,5
230,blew away napkins,13
230,ate the seeds dogs,3
230,honked bicyclists,1
230,exploded balls of tin foil,8
230,broke sunglasses,13
230,rolled shopping carts,14
230,beeped new cars,1
230,stuck to the wall pieces of gum,6
230,landed flat pancakes,14
230,rhymed songs,3
231,dissolved sugar cubes,15
231,sank marbles,15
231,got stained white tablecloths,15
231,laughed kids,11
231,exploded fireworks,15
231,froze chocolate bars,15
231,stopped bicycles,15
231,rolled toy cars,14
231,reflected the sunlight diamonds,15
231,melted pencils,0
231,rhymed songs,7
231,popped bubbles,15
231,landed flat pancakes,9
231,burnt rocks,0
231,ripped shoes,14
231,blew away backpacks,0
231,stuck sequins,12
231,ate the seeds dogs,0
231,were green bananas,5
231,honked bus drivers,12
231,fell down shelves,4
231,decomposed pinecones,15
231,broke boxes,15
231,lit up cd-players,8
231,stuck to the wall pieces of gum,11
231,ran out of batteries bike lights,11
231,exploded CDs,0
231,beeped houses,1
231,had the letter Z in them birthday cards,1
231,flashed cameras,10
232,popped bubbles,15
232,reflected the sunlight diamonds,15
232,sank marbles,15
232,laughed lawyers,11
232,froze berries,15
232,burnt books,15
232,melted pencils,0
232,lit up computers,15
232,stopped bicycles,14
232,stuck to the wall cakes,4
232,exploded fireworks,13
232,broke boxes,15
232,fell down card towers,15
232,stuck sequins,15
232,blew away hats,15
232,landed flat coins,15
232,got stained white carpets,15
232,ripped books,15
232,rolled shopping carts,15
232,flashed cameras,10
232,were green clovers,14
232,dissolved sugar cubes,15
232,ran out of batteries laptops,15
232,had the letter Z in them birthday cards,4
232,honked bicyclists,10
232,exploded balls of tin foil,15
232,rhymed songs,7
232,ate the seeds butterflies,9
232,decomposed pinecones,15
232,beeped houses,0
233,froze berries,15
233,exploded candles,0
233,rolled toy cars,15
233,melted crayons,15
233,broke sunglasses,15
233,stuck to the wall pieces of gum,6
233,stopped motorcycles,15
233,popped eggs,15
233,were green bananas,5
233,dissolved sugar cubes,15
233,reflected the sunlight mirrors,15
233,decomposed banana peels,15
233,got stained white shirts,15
233,burnt matches,15
233,ate the seeds dogs,0
233,fell down card towers,15
233,had the letter Z in them love notes,1
233,honked bus drivers,15
233,flashed cameras,15
233,ran out of batteries phones,15
233,landed flat pancakes,9
233,ripped shirts,11
233,beeped old cars,3
233,stuck beads,11
233,exploded eggs,15
233,lit up computers,15
233,rhymed songs,11
233,blew away backpacks,0
233,sank cups,0
233,laughed lawyers,8
234,burnt rocks,0
234,laughed comedians,5
234,reflected the sunlight diamonds,15
234,blew away hats,12
234,froze chocolate bars,15
234,broke sunglasses,15
234,rhymed limericks,15
234,sank marbles,15
234,honked taxi drivers,15
234,dissolved carrots,0
234,melted ice cubes,15
234,fell down card towers,15
234,lit up cd-players,14
234,ripped shoes,13
234,exploded CDs,15
234,were green clovers,15
234,stopped bicycles,14
234,got stained white carpets,15
234,ate the seeds dogs,0
234,stuck to the wall pieces of gum,6
234,exploded gas tanks,15
234,rolled toy cars,15
234,landed flat notebooks,11
234,had the letter Z in them novels,15
234,ran out of batteries phones,5
234,decomposed banana peels,1
234,popped balloons,15
234,stuck sequins,15
234,beeped houses,15
234,flashed webcams,6
235,burnt matches,15
235,rhymed poems,15
235,froze berries,15
235,dissolved sugar cubes,15
235,landed flat pancakes,15
235,lit up computers,15
235,stuck beads,15
235,broke boxes,15
235,fell down block towers,14
235,laughed kids,12
235,blew away hats,11
235,exploded candles,0
235,flashed cameras,15
235,ripped shirts,15
235,were green clovers,15
235,ate the seeds birds,15
235,sank cups,0
235,rolled wheelchairs,15
235,melted crayons,15
235,reflected the sunlight phone screens,15
235,ran out of batteries phones,12
235,exploded eggs,15
235,got stained white carpets,15
235,decomposed soda cans,0
235,honked bus drivers,11
235,stopped cars,15
235,stuck to the wall baseballs,0
235,had the letter Z in them love notes,9
235,beeped old cars,0
235,popped balloons,15
236,burnt books,15
236,stuck sequins,15
236,popped balloons,15
236,rolled shopping carts,15
236,fell down card towers,15
236,flashed webcams,8
236,ripped shoes,15
236,laughed kids,8
236,ate the seeds birds,15
236,landed flat notebooks,7
236,got stained white shirts,15
236,exploded fireworks,15
236,froze chocolate bars,15
236,rhymed poems,7
236,reflected the sunlight diamonds,15
236,melted crayons,15
236,honked bicyclists,7
236,were green clovers,15
236,had the letter Z in them birthday cards,3
236,exploded balls of tin foil,15
236,blew away napkins,15
236,broke logs,15
236,stuck to the wall cakes,8
236,stopped bicycles,15
236,beeped new cars,15
236,lit up flashlights,15
236,decomposed soda cans,0
236,sank cups,0
236,ran out of batteries bike lights,15
236,dissolved oreos,0
237,rolled wheelchairs,15
237,ripped books,15
237,burnt matches,15
237,fell down card towers,15
237,flashed phones,10
237,lit up cd-players,15
237,melted pencils,15
237,froze bottles of hand soap,15
237,reflected the sunlight diamonds,15
237,laughed comedians,8
237,dissolved sugar cubes,15
237,decomposed soda cans,0
237,honked bicyclists,6
237,stuck to the wall pieces of gum,10
237,broke boxes,15
237,got stained white tablecloths,15
237,exploded fireworks,12
237,stuck sequins,14
237,blew away hats,13
237,sank balloons,0
237,ate the seeds butterflies,15
237,landed flat coins,15
237,popped eggs,12
237,had the letter Z in them birthday cards,3
237,were green bananas,6
237,rhymed limericks,12
237,beeped new cars,4
237,exploded CDs,0
237,ran out of batteries bike lights,11
237,stopped motorcycles,15
238,froze chocolate bars,15
238,stuck sequins,15
238,burnt rocks,0
238,stuck to the wall baseballs,0
238,laughed kids,12
238,reflected the sunlight phone screens,15
238,blew away napkins,12
238,rhymed songs,7
238,sank balloons,0
238,ate the seeds butterflies,15
238,were green strawberries,0
238,fell down shelves,15
238,melted pencils,0
238,exploded balls of tin foil,15
238,flashed webcams,0
238,ran out of batteries phones,12
238,dissolved oreos,15
238,lit up computers,15
238,broke logs,4
238,honked bicyclists,11
238,rolled shopping carts,15
238,ripped shirts,15
238,exploded gas tanks,14
238,decomposed pinecones,15
238,landed flat pancakes,14
238,stopped bicycles,15
238,popped balloons,15
238,got stained white carpets,15
238,had the letter Z in them love notes,2
238,beeped old cars,0
239,froze berries,15
239,melted crayons,15
239,exploded gas tanks,15
239,stuck to the wall pieces of gum,11
239,dissolved carrots,0
239,exploded eggs,14
239,rolled wheelchairs,15
239,laughed lawyers,8
239,burnt matches,15
239,honked bicyclists,7
239,blew away backpacks,8
239,rhymed songs,7
239,broke sunglasses,12
239,decomposed soda cans,0
239,popped balloons,15
239,ripped books,15
239,got stained white tablecloths,15
239,were green strawberries,5
239,fell down block towers,15
239,landed flat coins,15
239,had the letter Z in them birthday cards,1
239,stuck beads,15
239,ate the seeds dogs,3
239,flashed webcams,0
239,reflected the sunlight phone screens,15
239,ran out of batteries bike lights,15
239,beeped new cars,11
239,stopped cars,15
239,sank cups,7
239,lit up flashlights,10
