workerid,Item,response
218,stuck sequins,15
218,fell down block towers,15
218,melted crayons,15
218,lit up cd-players,12
218,ran out of batteries bike lights,11
218,rhymed limericks,15
218,got stained white carpets,15
218,flashed webcams,15
218,burnt rocks,0
218,exploded balls of tin foil,14
218,honked bus drivers,8
218,landed flat coins,15
219,fell down shelves,6
219,flashed phones,9
219,rolled shopping carts,3
219,ate the seeds dogs,12
219,froze bottles of hand soap,15
219,rhymed songs,2
219,had the letter Z in them novels,15
219,laughed comedians,2
219,burnt matches,15
219,blew away hats,13
219,stuck to the wall baseballs,0
219,stuck stickers,15
219,got stained white shirts,12
219,decomposed banana peels,15
219,sank marbles,15
219,exploded fireworks,15
219,ripped shoes,7
219,broke logs,5
219,were green strawberries,0
219,beeped old cars,6
219,reflected the sunlight diamonds,15
219,landed flat pancakes,9
219,ran out of batteries bike lights,8
219,honked bus drivers,5
219,dissolved oreos,15
219,stopped bicycles,15
219,melted crayons,14
219,popped balloons,14
219,lit up computers,15
219,exploded balls of tin foil,12
220,beeped houses,3
220,honked bus drivers,15
220,ripped shirts,9
220,reflected the sunlight phone screens,15
220,landed flat notebooks,14
220,fell down block towers,15
220,exploded fireworks,15
220,ran out of batteries bike lights,15
220,stuck to the wall baseballs,0
220,blew away backpacks,0
220,burnt books,15
220,dissolved sugar cubes,15
220,ate the seeds dogs,3
220,popped balloons,15
220,got stained white shirts,15
220,sank marbles,15
220,rolled wheelchairs,15
220,lit up flashlights,10
220,froze bottles of hand soap,15
220,stuck stickers,15
220,flashed phones,0
220,rhymed poems,10
220,decomposed pinecones,0
220,laughed comedians,9
220,were green strawberries,0
220,broke logs,0
220,exploded CDs,0
220,melted crayons,15
220,stopped cars,15
220,had the letter Z in them love notes,0
221,stuck to the wall pieces of gum,8
221,ripped shoes,10
221,sank marbles,15
221,burnt matches,5
221,had the letter Z in them birthday cards,2
221,stopped cars,14
221,stuck sequins,15
221,fell down shelves,7
221,ran out of batteries phones,10
221,were green strawberries,2
221,flashed phones,8
221,honked bicyclists,8
221,popped bubbles,15
221,blew away backpacks,3
221,got stained white carpets,15
221,decomposed banana peels,12
221,beeped houses,5
221,laughed comedians,8
221,lit up computers,15
221,exploded balls of tin foil,15
221,rhymed poems,8
221,froze berries,15
221,reflected the sunlight diamonds,15
221,melted crayons,12
221,rolled toy cars,11
221,ate the seeds butterflies,10
221,exploded candles,0
221,landed flat notebooks,15
221,dissolved sugar cubes,13
221,broke sunglasses,15
222,exploded fireworks,14
222,laughed kids,10
222,decomposed soda cans,11
222,dissolved carrots,2
222,flashed cameras,12
222,ran out of batteries phones,13
222,beeped houses,0
222,lit up cd-players,15
222,were green clovers,15
222,rolled toy cars,13
222,ate the seeds butterflies,9
222,fell down block towers,14
222,froze bottles of hand soap,3
222,honked bicyclists,10
222,exploded balls of tin foil,0
222,broke sunglasses,15
222,reflected the sunlight diamonds,7
222,landed flat coins,9
222,popped eggs,7
222,melted crayons,10
222,had the letter Z in them love notes,7
222,sank cups,8
222,stuck sequins,6
222,burnt books,11
222,stopped cars,7
222,ripped shoes,10
222,rhymed poems,8
222,got stained white tablecloths,7
222,stuck to the wall baseballs,10
222,blew away backpacks,0
223,got stained white tablecloths,15
223,ripped shirts,15
223,honked taxi drivers,15
223,melted pencils,0
223,ate the seeds butterflies,8
223,were green clovers,15
223,dissolved sugar cubes,15
223,exploded candles,0
223,froze chocolate bars,15
223,burnt rocks,15
223,exploded eggs,15
223,popped balloons,15
223,broke boxes,15
223,fell down block towers,15
223,beeped old cars,0
223,landed flat notebooks,15
223,lit up flashlights,15
223,stopped cars,15
223,stuck beads,15
223,sank balloons,0
223,stuck to the wall pieces of gum,7
223,rhymed limericks,10
223,had the letter Z in them novels,15
223,ran out of batteries laptops,15
223,flashed phones,11
223,decomposed soda cans,0
223,rolled wheelchairs,15
223,laughed lawyers,0
223,blew away napkins,15
223,reflected the sunlight mirrors,15
224,dissolved sugar cubes,15
224,popped bubbles,15
224,exploded eggs,10
224,melted crayons,15
224,froze berries,15
224,ate the seeds birds,15
224,blew away backpacks,2
224,honked bus drivers,15
224,burnt rocks,0
224,exploded fireworks,15
224,broke boxes,15
224,had the letter Z in them love notes,2
224,stuck beads,13
224,stuck to the wall pieces of gum,10
224,got stained white carpets,15
224,reflected the sunlight phone screens,14
224,beeped new cars,0
224,ripped shirts,8
224,lit up flashlights,14
224,were green strawberries,0
224,rolled shopping carts,15
224,sank balloons,0
224,stopped motorcycles,15
224,ran out of batteries phones,11
224,laughed kids,7
224,landed flat coins,15
224,decomposed soda cans,0
224,fell down shelves,6
224,rhymed limericks,15
224,flashed webcams,0
225,exploded candles,0
225,beeped new cars,15
225,got stained white carpets,15
225,burnt rocks,0
225,exploded CDs,15
225,popped bubbles,15
225,decomposed soda cans,0
225,flashed cameras,15
225,were green strawberries,0
225,froze bottles of hand soap,15
225,rhymed limericks,15
225,honked bus drivers,7
225,laughed kids,10
225,lit up flashlights,15
225,rolled wheelchairs,15
225,ate the seeds birds,15
225,broke sunglasses,15
225,had the letter Z in them birthday cards,0
225,ripped books,15
225,stuck to the wall baseballs,0
225,ran out of batteries phones,4
225,reflected the sunlight mirrors,15
225,melted pencils,0
225,stopped motorcycles,15
225,fell down shelves,8
225,blew away backpacks,4
225,dissolved oreos,15
225,landed flat pancakes,15
225,sank cups,0
225,stuck stickers,15
226,ran out of batteries bike lights,15
226,dissolved sugar cubes,15
226,burnt matches,15
226,sank cups,0
226,beeped new cars,15
226,stuck to the wall baseballs,11
226,reflected the sunlight mirrors,11
226,got stained white tablecloths,15
226,melted crayons,15
226,blew away napkins,15
226,ripped books,15
226,lit up flashlights,15
226,honked bus drivers,15
226,exploded gas tanks,15
226,ate the seeds birds,15
226,landed flat coins,15
226,froze chocolate bars,15
226,rolled shopping carts,15
226,laughed comedians,8
226,rhymed poems,8
226,broke sunglasses,15
226,exploded balls of tin foil,15
226,popped balloons,15
226,were green strawberries,3
226,flashed cameras,15
226,stuck beads,15
226,stopped motorcycles,15
226,decomposed pinecones,15
226,had the letter Z in them love notes,13
226,fell down card towers,15
227,decomposed soda cans,4
227,broke logs,6
227,stuck sequins,3
227,reflected the sunlight mirrors,15
227,burnt rocks,15
227,ripped shoes,2
227,beeped new cars,5
227,got stained white shirts,15
227,fell down card towers,0
227,laughed lawyers,1
227,blew away backpacks,2
227,lit up cd-players,8
227,had the letter Z in them novels,15
227,exploded balls of tin foil,15
227,stopped bicycles,13
227,ate the seeds butterflies,11
227,landed flat coins,4
227,dissolved oreos,15
227,ran out of batteries phones,15
227,popped eggs,11
227,flashed webcams,0
227,exploded gas tanks,15
227,melted crayons,4
227,rhymed limericks,4
227,rolled toy cars,15
227,were green clovers,15
227,honked bus drivers,7
227,sank cups,4
227,stuck to the wall baseballs,0
227,froze berries,15
228,blew away napkins,15
228,melted crayons,12
228,flashed webcams,6
228,reflected the sunlight diamonds,12
228,dissolved oreos,12
228,lit up cd-players,15
228,exploded CDs,0
228,had the letter Z in them birthday cards,1
228,froze bottles of hand soap,15
228,exploded candles,0
228,stopped cars,15
228,were green strawberries,0
228,laughed lawyers,8
228,ran out of batteries bike lights,12
228,stuck to the wall baseballs,0
228,landed flat pancakes,8
228,beeped houses,0
228,broke boxes,10
228,popped bubbles,15
228,stuck sequins,12
228,honked taxi drivers,11
228,got stained white carpets,9
228,sank balloons,0
228,rolled wheelchairs,13
228,ate the seeds birds,15
228,fell down card towers,9
228,decomposed pinecones,0
228,burnt rocks,0
228,ripped shoes,12
228,rhymed limericks,6
229,stuck beads,15
229,dissolved carrots,0
229,popped balloons,15
229,beeped new cars,5
229,decomposed pinecones,8
229,burnt matches,15
229,laughed comedians,8
229,were green strawberries,9
229,stuck to the wall cakes,0
229,rhymed limericks,15
229,landed flat notebooks,15
229,honked taxi drivers,12
229,froze bottles of hand soap,4
229,exploded balls of tin foil,0
229,lit up flashlights,9
229,exploded candles,0
229,reflected the sunlight phone screens,6
229,ate the seeds birds,12
229,sank cups,15
229,blew away backpacks,4
229,fell down card towers,15
229,ran out of batteries laptops,15
229,stopped motorcycles,14
229,melted pencils,0
229,rolled shopping carts,14
229,got stained white shirts,15
229,had the letter Z in them love notes,0
229,broke logs,0
229,flashed phones,8
229,ripped shirts,15
230,were green bananas,10
230,laughed lawyers,12
230,stopped cars,15
230,blew away hats,5
230,landed flat notebooks,14
230,had the letter Z in them love notes,11
230,got stained white carpets,15
230,flashed cameras,15
230,froze bottles of hand soap,15
230,sank balloons,0
230,ran out of batteries laptops,15
230,exploded CDs,0
230,dissolved sugar cubes,15
230,lit up computers,13
230,stuck beads,14
230,melted crayons,15
230,fell down shelves,4
230,decomposed pinecones,0
230,exploded candles,0
230,popped bubbles,15
230,rolled toy cars,15
230,beeped old cars,0
230,reflected the sunlight phone screens,15
230,rhymed limericks,15
230,ripped shoes,12
230,stuck to the wall pieces of gum,4
230,burnt books,12
230,broke sunglasses,15
230,honked bus drivers,14
230,ate the seeds dogs,12
231,honked bicyclists,2
231,got stained white tablecloths,15
231,landed flat notebooks,5
231,broke boxes,13
231,blew away napkins,14
231,fell down shelves,7
231,had the letter Z in them novels,15
231,laughed lawyers,6
231,beeped new cars,12
231,rhymed poems,10
231,stuck sequins,4
231,exploded CDs,6
231,exploded candles,1
231,froze berries,13
231,stuck to the wall cakes,5
231,popped balloons,15
231,ripped books,9
231,stopped motorcycles,14
231,burnt rocks,2
231,reflected the sunlight phone screens,12
231,melted ice cubes,15
231,ran out of batteries phones,7
231,rolled shopping carts,11
231,ate the seeds birds,15
231,flashed phones,11
231,dissolved sugar cubes,15
231,lit up cd-players,10
231,decomposed soda cans,3
231,sank marbles,15
231,were green strawberries,13
232,broke logs,15
232,popped bubbles,15
232,honked taxi drivers,8
232,exploded fireworks,15
232,sank cups,0
232,ran out of batteries phones,15
232,had the letter Z in them novels,15
232,were green bananas,5
232,froze chocolate bars,15
232,got stained white tablecloths,15
232,ripped books,15
232,blew away hats,15
232,lit up computers,15
232,beeped old cars,2
232,flashed cameras,5
232,rhymed songs,9
232,stuck to the wall cakes,14
232,burnt matches,15
232,ate the seeds dogs,15
232,reflected the sunlight diamonds,15
232,dissolved oreos,15
232,fell down card towers,15
232,decomposed soda cans,0
232,melted crayons,15
232,rolled wheelchairs,15
232,exploded CDs,15
232,laughed kids,2
232,landed flat pancakes,15
232,stopped bicycles,15
232,stuck sequins,15
233,got stained white tablecloths,15
233,ran out of batteries phones,15
233,were green clovers,15
233,rolled shopping carts,15
233,burnt rocks,0
233,stuck to the wall baseballs,15
233,sank balloons,0
233,lit up cd-players,15
233,fell down card towers,15
233,stuck beads,15
233,flashed phones,7
233,had the letter Z in them novels,10
233,popped balloons,15
233,beeped new cars,12
233,blew away backpacks,8
233,exploded candles,0
233,decomposed banana peels,15
233,reflected the sunlight phone screens,12
233,exploded eggs,0
233,broke boxes,15
233,melted pencils,0
233,ate the seeds butterflies,0
233,froze berries,15
233,honked bicyclists,3
233,ripped shoes,10
233,landed flat pancakes,8
233,rhymed poems,12
233,laughed lawyers,10
233,stopped cars,15
233,dissolved carrots,0
234,popped balloons,12
234,beeped old cars,8
234,burnt books,9
234,sank balloons,2
234,exploded candles,0
234,landed flat notebooks,15
234,flashed cameras,8
234,ate the seeds birds,6
234,stopped motorcycles,12
234,froze chocolate bars,15
234,blew away backpacks,3
234,ripped shirts,4
234,reflected the sunlight diamonds,15
234,got stained white shirts,7
234,broke sunglasses,8
234,lit up computers,8
234,honked bicyclists,8
234,rhymed limericks,7
234,laughed lawyers,8
234,stuck sequins,11
234,melted crayons,10
234,stuck to the wall baseballs,0
234,fell down block towers,9
234,were green strawberries,6
234,had the letter Z in them novels,15
234,rolled toy cars,13
234,decomposed pinecones,8
234,dissolved sugar cubes,10
234,ran out of batteries laptops,7
234,exploded eggs,5
235,honked bicyclists,11
235,fell down card towers,8
235,had the letter Z in them birthday cards,9
235,ran out of batteries bike lights,6
235,rolled shopping carts,9
235,ate the seeds butterflies,6
235,froze bottles of hand soap,9
235,burnt rocks,11
235,were green clovers,5
235,exploded fireworks,10
235,stuck to the wall pieces of gum,6
235,reflected the sunlight phone screens,10
235,rhymed poems,6
235,blew away napkins,10
235,dissolved carrots,11
235,decomposed soda cans,7
235,popped eggs,11
235,laughed comedians,4
235,beeped new cars,12
235,melted ice cubes,7
235,broke sunglasses,11
235,stopped cars,5
235,stuck beads,9
235,got stained white carpets,9
235,sank balloons,6
235,ripped shirts,10
235,landed flat coins,8
235,exploded eggs,5
235,flashed phones,11
235,lit up computers,8
236,stuck beads,14
236,sank cups,2
236,burnt matches,15
236,flashed phones,14
236,beeped old cars,1
236,froze chocolate bars,15
236,dissolved oreos,15
236,rhymed poems,13
236,lit up cd-players,15
236,honked bicyclists,8
236,blew away hats,10
236,fell down block towers,13
236,reflected the sunlight diamonds,15
236,decomposed banana peels,9
236,exploded gas tanks,14
236,exploded CDs,15
236,popped bubbles,15
236,rolled shopping carts,14
236,got stained white tablecloths,15
236,ran out of batteries phones,14
236,stopped bicycles,15
236,ripped books,13
236,had the letter Z in them novels,15
236,melted ice cubes,15
236,landed flat pancakes,15
236,stuck to the wall pieces of gum,14
236,laughed comedians,10
236,broke logs,4
236,were green clovers,15
236,ate the seeds birds,14
237,reflected the sunlight phone screens,15
237,froze chocolate bars,15
237,sank cups,0
237,had the letter Z in them novels,15
237,lit up flashlights,15
237,got stained white shirts,15
237,flashed cameras,15
237,stopped motorcycles,15
237,honked taxi drivers,11
237,ran out of batteries laptops,15
237,exploded balls of tin foil,15
237,broke boxes,0
237,ate the seeds dogs,0
237,burnt books,15
237,popped eggs,0
